0.000000000000000000e+00 0.000000000000000000e+00 9.999999997725000922e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999997725000922e-01
5.000000000000000104e-03 1.291257384515799889e-07 9.975218412632900211e-01 7.923222045317000425e-06 2.203143872172199768e-03 1.577722126592199928e-04 1.091900764318000063e-04 9.999999997723371115e-01
1.000000000000000021e-02 3.805235864793699919e-07 9.946326970058499972e-01 2.209687619407699611e-05 4.892572006949200310e-03 3.009509188684900008e-04 1.513024412432170088e-04 9.999999997726913836e-01
1.499999999999999944e-02 6.083852446997300164e-07 9.943863983803300499e-01 3.562172025885099815e-05 5.241793979532999651e-03 2.404136609061999967e-04 9.516364908749499888e-05 9.999999997753602488e-01
2.000000000000000042e-02 7.703815792181999794e-07 9.958634901617300361e-01 4.649743253230099695e-05 3.799175263312299603e-03 1.161568366664499926e-04 1.739096956232400045e-04 9.999999997714434929e-01
2.500000000000000139e-02 1.160535366282699906e-06 9.973519114565799759e-01 5.714526968211699960e-05 2.202354298151099413e-03 1.116323949952199949e-04 2.757958160188199643e-04 9.999999997707934574e-01
2.999999999999999889e-02 1.825815126505699820e-06 9.977303226272999925e-01 7.506551663191598622e-05 1.735266841780000154e-03 2.597361728606099895e-04 1.977828014583300114e-04 9.999999997751574110e-01
3.500000000000000333e-02 2.354897254962400200e-06 9.969702965525000238e-01 9.962805435359999224e-05 2.418597006979800179e-03 4.050320899227899656e-04 1.040911701930099977e-04 9.999999997712042399e-01
4.000000000000000083e-02 2.717462346151100324e-06 9.960563736266199175e-01 1.184483130745700002e-04 3.287625984249900081e-03 4.130639858472700014e-04 1.217703991760000018e-04 9.999999997713139299e-01
4.499999999999999833e-02 3.081716525657099981e-06 9.959033722405000733e-01 1.287562447590199892e-04 3.497640585737299586e-03 3.531012636537999975e-04 1.140477204110699924e-04 9.999999997715869338e-01
5.000000000000000278e-02 3.721238779360999731e-06 9.963621704912301036e-01 1.399097867356960043e-04 3.051255258906700012e-03 3.681823488746300242e-04 7.476064925728300966e-05 9.999999997737837321e-01
5.500000000000000028e-02 4.669696857928999776e-06 9.967435839474299009e-01 1.569749891025400167e-04 2.525925541164199869e-03 4.516616881827400262e-04 1.171839063223520128e-04 9.999999997690596221e-01
5.999999999999999778e-02 5.589038895964999583e-06 9.968938876288899742e-01 1.806643476598399935e-04 2.246930423537000024e-03 5.155028280105100223e-04 1.574255078274320067e-04 9.999999997748205693e-01
6.500000000000000222e-02 6.292422270707999890e-06 9.967453519377700299e-01 2.055784602801500021e-04 2.405714111777419988e-03 5.130785758885519432e-04 1.239842655675300138e-04 9.999999997735542490e-01
7.000000000000000666e-02 6.889651331164000858e-06 9.963503372614800346e-01 2.211243518575000105e-04 2.848387324087799533e-03 4.592020514147200009e-04 1.140591299418860003e-04 9.999999997701130017e-01
7.499999999999999722e-02 7.660851427239001232e-06 9.961397185021400036e-01 2.262058004976190038e-04 3.056541484241089793e-03 4.317990247819799795e-04 1.380741115371289724e-04 9.999999997746249480e-01
8.000000000000000167e-02 8.755908019253000132e-06 9.962301888821899487e-01 2.338688983958899935e-04 2.924208475110499743e-03 4.806314659981600628e-04 1.223461384579110000e-04 9.999999997681718877e-01
8.500000000000000611e-02 9.936661138864000221e-06 9.965043358841100263e-01 2.524871534397499706e-04 2.585106778651799931e-03 5.489139266394599823e-04 9.921936632576599949e-05 9.999999997703056254e-01
8.999999999999999667e-02 1.096305769096100182e-05 9.967058919573400511e-01 2.750132715304699879e-04 2.332890925353799886e-03 5.710771244295700759e-04 1.041634376883809936e-04 9.999999997740333102e-01
9.500000000000000111e-02 1.182555320673000073e-05 9.965823963637800986e-01 2.932123748519699911e-04 2.467345663207600077e-03 5.482002604129300330e-04 9.701955439090000912e-05 9.999999997698503229e-01
1.000000000000000056e-01 1.270138580205299802e-05 9.962827261950700786e-01 3.040610839974200235e-04 2.804709894912200182e-03 5.108632692541399982e-04 8.493794025565800439e-05 9.999999997692914366e-01
1.049999999999999961e-01 1.385631240614399995e-05 9.960742048576800567e-01 3.089565693221199799e-04 3.011936131867900060e-03 4.893209208871699160e-04 1.017249787166829919e-04 9.999999997708800548e-01
1.100000000000000006e-01 1.521524545923700096e-05 9.961676476413000580e-01 3.175113238568700084e-04 2.884190113369900291e-03 4.991471298533898919e-04 1.162883186534400013e-04 9.999999997724928757e-01
1.150000000000000050e-01 1.651764810608699776e-05 9.964505747117299306e-01 3.357427980267100199e-04 2.570191132811999995e-03 5.221065209355300017e-04 1.048669657413529984e-04 9.999999997773515448e-01
1.199999999999999956e-01 1.767940334620000115e-05 9.965763232705899810e-01 3.568813404080300252e-04 2.435041750447699844e-03 5.204166156973800148e-04 9.365739637969000423e-05 9.999999997768689308e-01
1.250000000000000000e-01 1.879167842877899937e-05 9.964340734704700830e-01 3.720351889368299922e-04 2.590436151870600077e-03 4.933022551945800277e-04 9.136102633002098983e-05 9.999999997712308852e-01
1.300000000000000044e-01 2.006362409596399921e-05 9.961234650665400370e-01 3.791793495213499556e-04 2.914248094924699536e-03 4.740051877349200026e-04 8.903844749594700607e-05 9.999999997703129528e-01
1.350000000000000089e-01 2.152557388550300059e-05 9.959916874737798631e-01 3.841008308775100354e-04 3.031288305188000343e-03 4.762903699476400492e-04 9.510721367032399728e-05 9.999999997673487684e-01
1.400000000000000133e-01 2.305349185594800034e-05 9.961749627019400588e-01 3.951036767083500019e-04 2.809018829081189918e-03 4.925307392872100383e-04 1.053303330254369894e-04 9.999999997718982403e-01
1.449999999999999900e-01 2.455698728798399885e-05 9.963904783624900618e-01 4.140022267043199874e-04 2.566348399467399677e-03 5.043723729626499149e-04 1.002414234076289901e-04 9.999999997723199030e-01
1.499999999999999944e-01 2.599987126641000083e-05 9.964559419120999628e-01 4.336806815259399935e-04 2.506081990487400279e-03 4.942916046437800326e-04 8.400371141467799670e-05 9.999999997714381639e-01
1.549999999999999711e-01 2.749737292279000070e-05 9.962583458665500435e-01 4.461624635717400243e-04 2.720330529715020082e-03 4.711338865468899808e-04 7.652965303141699910e-05 9.999999997723377776e-01
1.600000000000000033e-01 2.910747186432999979e-05 9.959773611300599683e-01 4.518141123529999855e-04 3.001950326464599902e-03 4.608462137305199889e-04 7.892052295525499729e-05 9.999999997774275950e-01
1.650000000000000078e-01 3.078542960417999987e-05 9.959550502550099660e-01 4.576308569707099923e-04 2.998388690349399876e-03 4.741345228714899992e-04 8.401002103807100148e-05 9.999999997758438619e-01
1.700000000000000122e-01 3.251327877315999778e-05 9.961470824215600262e-01 4.701174290713199628e-04 2.767310348403800423e-03 4.931111549266899282e-04 8.986514440921999566e-05 9.999999997771442661e-01
1.749999999999999889e-01 3.427514829203000203e-05 9.963439773945000910e-01 4.887900793319800187e-04 2.548689614904199856e-03 4.943779220108800252e-04 8.988961305260598710e-05 9.999999997720917522e-01
1.799999999999999933e-01 3.606094211220999901e-05 9.963114641829998730e-01 5.060944278534799771e-04 2.588630775704100096e-03 4.758635193670700020e-04 8.188592292942699466e-05 9.999999997709660970e-01
1.849999999999999978e-01 3.783466124877999927e-05 9.960714196421099897e-01 5.166475630118599676e-04 2.845273248322200202e-03 4.518272126420299836e-04 7.699744045210998693e-05 9.999999997677868624e-01
1.900000000000000022e-01 3.963143250904999846e-05 9.958964672462800038e-01 5.222236359160800385e-04 3.014611053571299680e-03 4.462662879766399432e-04 8.080011680180498900e-05 9.999999997730547596e-01
1.950000000000000067e-01 4.147976846075999865e-05 9.959082995179699971e-01 5.294862328736100630e-04 2.970351704756499667e-03 4.660286468605500461e-04 8.435390557427000088e-05 9.999999997764956738e-01
2.000000000000000111e-01 4.340942565143999528e-05 9.961335117475299539e-01 5.435667804368199798e-04 2.710632162691500174e-03 4.871703230864099878e-04 8.170933205266499993e-05 9.999999997714487110e-01
2.049999999999999878e-01 4.542317875516000200e-05 9.962850963716400887e-01 5.613795515463298547e-04 2.544016765969640218e-03 4.880679706728900083e-04 7.601593629942400240e-05 9.999999997748835190e-01
2.099999999999999922e-01 4.737946960500999741e-05 9.961418156797801071e-01 5.762972699749899837e-04 2.694808719892700065e-03 4.687944407033299739e-04 7.090418874462000123e-05 9.999999997687007980e-01
2.149999999999999967e-01 4.928544631019999932e-05 9.959402696186900883e-01 5.852493311695900488e-04 2.906612939770040257e-03 4.486070453793800051e-04 6.997539545794199381e-05 9.999999997767772264e-01
2.200000000000000011e-01 5.122300607480999437e-05 9.958219649262299855e-01 5.911616673217600119e-04 3.010523130659339876e-03 4.489289720502400187e-04 7.619806584492799827e-05 9.999999997681811026e-01
2.250000000000000056e-01 5.324373618767000042e-05 9.959027695348000586e-01 6.005873641863400218e-04 2.895280556311300053e-03 4.667618846696900423e-04 8.135669416930301097e-05 9.999999997703242771e-01
2.300000000000000100e-01 5.539539219159000255e-05 9.961331396317899545e-01 6.154742762417699875e-04 2.637980147343880425e-03 4.810282031700899535e-04 7.698211749393798911e-05 9.999999997682311736e-01
