0.000000000000000000e+00 9.997814007226694111e-01 2.031688151476128651e-04
5.000000000000000104e-03 9.998131202016441454e-01 1.728137319125510067e-04
1.000000000000000021e-02 9.996657405373495786e-01 3.102758108708643706e-04
1.499999999999999944e-02 9.993328263625820274e-01 6.276506393710585890e-04
2.000000000000000042e-02 9.992526435900502824e-01 7.158113295211381401e-04
2.500000000000000139e-02 9.994204047844722494e-01 5.672244634458782067e-04
2.999999999999999889e-02 9.994563959772833073e-01 5.326823967725320729e-04
3.499999999999999639e-02 9.993201300062625192e-01 6.613429357165177087e-04
4.000000000000000083e-02 9.991566102572687624e-01 8.213067255822017977e-04
4.499999999999999833e-02 9.990254416303930851e-01 9.486754279042838986e-04
5.000000000000000278e-02 9.990440004697359599e-01 9.317983062123933987e-04
5.500000000000000028e-02 9.992008620643388905e-01 7.846780326892860901e-04
5.999999999999999778e-02 9.992257117531272437e-01 7.607114964062467984e-04
6.500000000000000222e-02 9.990343536007308956e-01 9.414930168356206320e-04
6.999999999999999278e-02 9.988737621027788949e-01 1.098205804918353859e-03
7.499999999999999722e-02 9.988800747051864715e-01 1.098276871186895870e-03
8.000000000000000167e-02 9.989596885495458656e-01 1.024960367385880722e-03
8.500000000000000611e-02 9.990236413876556476e-01 9.639015882522809515e-04
8.999999999999999667e-02 9.990036567111638677e-01 9.813002524837696229e-04
9.500000000000000111e-02 9.988848179305558350e-01 1.091630047413430938e-03
1.000000000000000056e-01 9.988120247366365501e-01 1.160516136953465170e-03
1.050000000000000100e-01 9.988855935450495771e-01 1.093303546014559417e-03
1.100000000000000006e-01 9.989934236018332969e-01 9.926044050672057015e-04
1.150000000000000050e-01 9.990080339123746933e-01 9.782571380724707291e-04
1.199999999999999956e-01 9.989255621055960210e-01 1.055858297891311241e-03
1.250000000000000000e-01 9.988180266024133669e-01 1.158138096963772911e-03
1.300000000000000044e-01 9.987849875970472580e-01 1.190961482324871161e-03
1.350000000000000089e-01 9.988523640055265718e-01 1.129242734929963160e-03
1.399999999999999856e-01 9.989183405927254400e-01 1.067802265656547832e-03
1.449999999999999900e-01 9.988852801610992316e-01 1.098739767664195718e-03
1.499999999999999944e-01 9.987814938568780887e-01 1.196906173621093599e-03
1.549999999999999989e-01 9.987153029100154233e-01 1.260779290745479841e-03
1.600000000000000033e-01 9.987467199085668934e-01 1.232621323243724473e-03
1.650000000000000078e-01 9.988241321507865811e-01 1.160050590134431266e-03
1.700000000000000122e-01 9.988475677550571197e-01 1.137565197734654709e-03
1.750000000000000167e-01 9.987756831487969444e-01 1.205192252955448800e-03
1.799999999999999933e-01 9.986714597631003443e-01 1.304609198651837795e-03
1.849999999999999978e-01 9.986391483766241528e-01 1.337442487032222379e-03
1.900000000000000022e-01 9.986966410389289672e-01 1.285240382601537902e-03
1.950000000000000067e-01 9.987535455954837937e-01 1.232053839386995338e-03
2.000000000000000111e-01 9.987288396516099676e-01 1.254958918767474238e-03
2.050000000000000155e-01 9.986353616265999378e-01 1.343265886246028124e-03
2.100000000000000200e-01 9.985591552333499266e-01 1.416485079541782112e-03
2.150000000000000244e-01 9.985716263226442901e-01 1.406669447391946121e-03
2.200000000000000011e-01 9.986414620106772722e-01 1.342023848636790962e-03
2.250000000000000056e-01 9.986683156908682246e-01 1.316716771621079859e-03
2.300000000000000100e-01 9.986068452530441064e-01 1.374550722973562084e-03
2.350000000000000144e-01 9.985112140792715696e-01 1.465634834036588004e-03
2.399999999999999911e-01 9.984704925643842488e-01 1.505949309299200317e-03
2.450001209453085138e-01 9.985128114891649309e-01 1.467822106629948714e-03
2.500000000000000000e-01 9.985689661067543854e-01 1.415510761841028446e-03
2.549998790546914584e-01 9.985541644113139492e-01 1.429312102938596089e-03
2.600000000000000089e-01 9.984684324708882341e-01 1.510481319504829644e-03
2.649998790546914673e-01 9.983903602364048169e-01 1.585618781096171694e-03
2.700000000000000178e-01 9.983898427176991497e-01 1.588176880834069483e-03
2.749998790546914762e-01 9.984493234134966810e-01 1.533390628480540106e-03
2.799999999999999711e-01 9.984800414705660154e-01 1.504471132982043843e-03
2.849998790546914851e-01 9.984287430218330428e-01 1.552621889719331969e-03
2.899999999999999800e-01 9.983367492986769953e-01 1.640155055962983291e-03
2.950001209453085305e-01 9.982880328340145715e-01 1.688039536725613509e-03
2.999999999999999889e-01 9.983189628049108366e-01 1.660900263908476763e-03
3.050001209453085393e-01 9.983746564333653151e-01 1.609294945534844911e-03
3.099999999999999978e-01 9.983698985208873111e-01 1.613646165605090235e-03
3.150001209453085482e-01 9.982922315321254292e-01 1.686984451385166754e-03
3.200000000000000067e-01 9.982111883361383109e-01 1.764686530555913341e-03
3.250001209453085571e-01 9.981975736549599798e-01 1.779593587629153774e-03
3.300000000000000155e-01 9.982481684529764809e-01 1.733500686937861643e-03
3.350001209453085105e-01 9.982849379236833354e-01 1.699232934045753025e-03
3.400000000000000244e-01 9.982453544720981675e-01 1.736399825097465844e-03
3.450001209453085194e-01 9.981571273194898009e-01 1.820172967022097707e-03
3.500000000000000333e-01 9.981002356713117862e-01 1.875546526440291821e-03
3.550001209453085282e-01 9.981184709476021988e-01 1.860373310056135732e-03
3.599999999999999867e-01 9.981722178908830623e-01 1.810832393416254285e-03
3.650001209453085371e-01 9.981788019905216691e-01 1.804680957809204258e-03
3.699999999999999956e-01 9.981110599298121944e-01 1.868604770700751753e-03
3.750001209453084905e-01 9.980277922448727024e-01 1.948219033075028342e-03
3.800000000000000044e-01 9.980018930352116957e-01 1.974633823394277617e-03
3.849998790546914629e-01 9.980429582550029988e-01 1.937679850712940941e-03
3.900000000000000133e-01 9.980849471346077140e-01 1.898737010117091794e-03
3.949998790546914718e-01 9.980586247172620329e-01 1.923455092348751606e-03
4.000000000000000222e-01 9.979755517453279268e-01 2.002180398469121953e-03
4.049998790546914251e-01 9.979105277155465581e-01 2.065020695152826671e-03
4.100000000000000311e-01 9.979154504399444514e-01 2.062412273832949384e-03
4.149998790546914340e-01 9.979658112984244323e-01 2.016308847225013311e-03
4.200000000000000400e-01 9.979839913720196520e-01 1.999445415237769384e-03
4.249998790546914429e-01 9.979285720705106666e-01 2.051693720921939166e-03
4.300000000000000488e-01 9.978444947743925209e-01 2.131817105290934218e-03
4.349998790546915073e-01 9.978060074289391013e-01 2.169929125303824737e-03
4.400000000000000022e-01 9.978357057813630471e-01 2.143784394820132024e-03
4.449998790546915162e-01 9.978812340025661198e-01 2.101778722041335035e-03
4.500000000000000111e-01 9.978697858922866981e-01 2.112623775897031625e-03
4.549998790546915250e-01 9.977950013854929301e-01 2.183400742958490574e-03
4.600000000000000200e-01 9.977231364120137114e-01 2.252449009335084473e-03
4.649998790546914784e-01 9.977136668973591860e-01 2.263321192648417180e-03
4.700000000000000289e-01 9.977576740252017684e-01 2.223365252751492629e-03
4.750001209453085238e-01 9.977860334940577003e-01 2.197132955124984823e-03
4.799999999999999822e-01 9.977455268641212127e-01 2.235343562410960563e-03
4.850001209453085327e-01 9.976638507455818372e-01 2.312999493162487888e-03
4.899999999999999911e-01 9.976135818284205259e-01 2.362029615884036343e-03
4.950001209453085416e-01 9.976299367588157274e-01 2.348489765588363150e-03
5.000000000000000000e-01 9.976757984006160429e-01 2.306386367357424541e-03
5.050001209453085504e-01 9.976791083587770448e-01 2.303475803559252265e-03
5.100000000000000089e-01 9.976161015076870919e-01 2.363050179307379060e-03
5.150001209453085593e-01 9.975401788636218958e-01 2.435685022319254017e-03
5.200000000000000178e-01 9.975160423542764887e-01 2.460265815587784483e-03
5.250001209453084572e-01 9.975505321427167171e-01 2.429403305990358603e-03
5.300000000000000266e-01 9.975861963915572117e-01 2.396513950038015560e-03
5.350001209453084661e-01 9.975621055584733554e-01 2.419311120939358298e-03
5.400000000000000355e-01 9.974868835763571751e-01 2.490694469754328212e-03
5.450001209453084750e-01 9.974268937577628336e-01 2.548662704057322575e-03
5.499999999999999334e-01 9.974283332211120179e-01 2.549151777170996329e-03
5.550001209453084838e-01 9.974705323048767003e-01 2.510687949604070452e-03
5.599999999999999423e-01 9.974867820897914683e-01 2.495770085320770000e-03
5.650001209453084927e-01 9.974385942682602035e-01 2.541331710159843663e-03
5.699999999999999512e-01 9.973627243440116308e-01 2.613683744790739824e-03
5.750001209453086126e-01 9.973249369035326328e-01 2.650964827599452955e-03
5.799999999999999600e-01 9.973469926614272341e-01 2.631884829257363431e-03
5.850001209453086215e-01 9.973857856023783386e-01 2.596260909207994457e-03
5.899999999999999689e-01 9.973778432398252569e-01 2.603945106362231393e-03
5.950001209453085194e-01 9.973131841871214487e-01 2.665228398681449354e-03
5.999999999999999778e-01 9.972470414417946571e-01 2.728758312139014687e-03
6.050001209453085282e-01 9.972332303135418297e-01 2.743538737128954023e-03
6.099999999999999867e-01 9.972677542422069275e-01 2.712453876900347127e-03
